TF1,TF2,delta_oe_median,delta_oe_ct,delta_oe_pval,delta_oe_pval_corrected
NFIA,TFDP1,0.027029550000000003,364,1.0259406705834615e-31,2.626408116693661e-28
NFIA,TFE3,0.036433800000000016,156,5.105329510575707e-16,1.306964354707381e-12
NFIA,THAP11,0.026784988000000003,82,8.312281796847466e-10,2.127944139992951e-06
NFIA,THRB,0.027106082000000004,81,1.224547220135999e-10,3.134840883548158e-07
NFIA,USF1,0.034264158,247,4.781230916757765e-32,1.2239951146899878e-28
NFIA,USF2,0.035073270000000004,67,2.655171210248052e-07,0.0006797238298235013
NFIA,YY1,0.017387677000000004,117,1.6728243045304103e-09,4.2824302195978506e-06
NFIA,ZBTB25,0.020047469,82,8.135623723083439e-07,0.0020827196731093606
NFIA,ZSCAN9,0.028100553,137,2.7004480528854267e-13,6.913147015386693e-10
NFIL3,CTCF,0.026764846000000005,76,1.4102762707252982e-10,3.6103072530567633e-07
NFIL3,ETV5,0.024324785999999994,61,2.711431495696722e-07,0.0006941264628983608
NFIL3,HNF4A,0.025905183000000005,149,5.0541594648937374e-15,1.2938648230127967e-11
NFIL3,HNF4G,0.03193617999999998,135,3.040875788034751e-17,7.784642017368963e-14
NFIL3,MAX,0.019872780000000034,67,1.5063243131941107e-05,0.03856190241776923
NFIL3,NFIA,0.0237024895,66,4.732599307386013e-06,0.012115454226908193
NFIL3,NR2F1,0.024731949000000003,56,3.3569542619151664e-07,0.0008593802910502826
NFIL3,NR2F2,0.045783807999999995,51,5.2791446267246425e-09,1.3514610244415086e-05
NFIL3,NR2F6,0.038737489999999986,75,1.5586159798247008e-11,3.990056908351234e-08
NFIL3,NRF1,0.008243520000000004,97,5.298711978330511e-06,0.01356470266452611
NFIL3,RARA,0.02866669,69,1.0177301300358443e-08,2.6053891328917615e-05
NFIL3,RXRA,0.05051522,71,1.0460252869297979e-13,2.677824734540283e-10
NFIL3,RXRB,0.0380167245,76,5.2790988721535666e-14,1.351449311271313e-10
NFIL3,SMAD4,0.042548865000000005,63,1.6142032265528964e-09,4.132360259975415e-06
NFYC,ATF1,0.018620187499999996,234,2.060163700303434e-11,5.274019072776791e-08
NFYC,ATF2,0.03142631999999998,180,7.28455919391954e-18,1.8648471536434023e-14
NFYC,ATF3,0.014237940000000004,185,2.384305952037783e-10,6.103823237216724e-07
NFYC,ATF7,0.023593455,136,2.0556357217475084e-11,5.262427447673621e-08
NFYC,BHLHE40,0.024779255000000014,242,5.580058368410356e-17,1.4284949423130512e-13
NFYC,CREB1,0.02079188999999998,349,9.862551973265775e-26,2.5248133051560383e-22
NFYC,CREM,0.011848526000000002,281,8.436969979937131e-11,2.1598643148639055e-07
NFYC,CTCF,0.014081614999999999,185,2.478432057746062e-10,6.344786067829919e-07
NFYC,ELF1,0.012761545000000003,649,8.548633058054709e-19,2.1884500628620054e-15
NFYC,ELF3,0.017589833,66,0.0026496214276679453,1.0
NFYC,ERF,0.016804457000000002,70,0.00262112658290956,1.0
NFYC,ETV4,0.0095661195,292,2.4790527987538217e-05,0.06346375164809784
NFYC,ETV5,0.012930470000000027,451,7.733716067790658e-17,1.9798313133544085e-13
NFYC,GABPA,0.0030135599999999985,611,0.0025287592946830807,1.0
NFYC,GMEB2,0.02059506,131,1.5655555872348566e-06,0.004007822303321233
NFYC,HBP1,0.015305580000000013,97,8.713464345096961e-05,0.2230646872344822
NFYC,HNF4A,0.017149105,130,5.662540598416013e-07,0.0014496103931944994
NFYC,HNF4G,0.028928464499999994,162,1.0157112714302206e-14,2.600220854861365e-11
NFYC,KLF16,0.013141370500000003,58,0.0027387289123928073,1.0
NFYC,MAX,0.018764202500000014,460,2.5979122549688264e-19,6.650655372720196e-16
NFYC,MLX,0.029527330000000004,218,2.1309123056785687e-17,5.455135502537136e-14
NFYC,MXI1,0.01774196,91,3.573851016619265e-07,0.0009149058602545318
NFYC,NFIA,0.015230968999999997,125,0.001824566447837769,1.0
NFYC,NFYC,0.0198467755,2178,5.743636951092505e-127,1.4703710594796811e-123
NFYC,NR2C2,0.0021573950000000064,104,0.29003522796439435,1.0
NFYC,NR2F1,0.017385929999999994,95,8.112305252107245e-05,0.20767501445394548
NFYC,NR2F2,0.011951001000000003,74,0.007636698070389253,1.0
NFYC,NR2F6,0.023632540000000014,112,1.045349903779319e-08,2.6760957536750568e-05
NFYC,NRF1,0.009962729999999996,1279,2.0336620192495426e-27,5.2061747692788286e-24
NFYC,PBX2,0.015488424999999986,178,2.2114979100041558e-10,5.661434649610639e-07
NFYC,RARA,0.01955450000000001,84,1.3079208880499256e-06,0.0033482774734078097
NFYC,RBPJ,0.018192563499999995,82,6.122681897761758e-09,1.56740656582701e-05
NFYC,RFX1,0.01969042,322,1.595534235383778e-17,4.084567642582471e-14
NFYC,RFX3,0.019607804000000006,301,4.718365883652468e-13,1.2079016662150318e-09
NFYC,RXRA,0.03210294999999999,64,1.6020616124266492e-09,4.101277727812222e-06
NFYC,RXRB,0.021042394,121,1.2666068480177393e-10,3.2425135309254125e-07
NFYC,SMAD4,0.03550700200000001,68,1.0587431580079629e-05,0.02710382484500385
NFYC,TFAP4,0.033785476,203,2.4038947147250348e-23,6.153970469696089e-20
NFYC,TFDP1,0.017305829999999994,1137,5.134049932146323e-51,1.3143167826294587e-47
NFYC,TFE3,0.027907140000000025,247,1.4074396847282617e-26,3.6030455929043497e-23
NFYC,THAP11,0.021120656999999998,204,4.1316805059095094e-10,1.0577102095128343e-06
NFYC,USF1,0.032794506,407,4.09076286813782e-34,1.047235294243282e-30
NFYC,USF2,0.025666345000000007,204,1.1742769698637598e-15,3.006149042851225e-12
NFYC,YY1,0.011857859999999998,263,1.5374698767104458e-07,0.0003935922884378741
NFYC,ZBTB25,0.005661890000000003,73,0.010558366904884443,1.0
NFYC,ZBTB33,0.006440710000000002,135,0.0006632939187368091,1.0
NFYC,ZHX2,0.020253614999999996,130,5.298496662068805e-07,0.0013564151454896142
NFYC,ZSCAN9,0.013388850000000004,116,0.0006304721675271732,1.0
NR2C2,ATF1,0.007796784999999987,62,0.05314406702528773,1.0
NR2C2,BHLHE40,0.0061138000000000026,55,0.4461391802658121,1.0
NR2C2,CREB1,0.0036237000000000075,69,0.006624138062342671,1.0
NR2C2,CREM,0.005476519999999999,171,0.0010397627938810337,1.0
NR2C2,CTCF,0.0037672450000000024,98,0.08249683991180201,1.0
NR2C2,ELF1,0.009794515999999996,592,1.2018211984651982e-13,3.0766622680709074e-10
NR2C2,ELF3,0.014238878999999998,78,0.006339171211381986,1.0
NR2C2,ERF,0.013308562000000003,51,0.01976465450726543,1.0
NR2C2,ETV4,0.010610729000000003,340,1.9461957677848655e-11,4.9822611655292555e-08
NR2C2,ETV5,0.008822529999999995,485,2.0435442946506873e-13,5.231473394305759e-10
NR2C2,GABPA,0.012410630000000006,589,4.001695836490519e-23,1.0244341341415729e-19
NR2C2,GMEB2,-0.0018350500000000047,84,0.162507203703104,1.0
NR2C2,HBP1,0.0035914519999999967,56,0.01996583091030131,1.0
NR2C2,HNF4A,0.0180004915,82,1.2613348095631198e-07,0.0003229017112481587
NR2C2,HNF4G,0.020578226999999998,102,7.618171761029707e-10,1.950251970823605e-06
NR2C2,MAX,0.013747871499999998,132,6.270575874360743e-05,0.160526742383635
NR2C2,MLX,0.012598685999999998,56,0.002008022868841427,1.0
NR2C2,MXI1,0.004530383000000002,60,0.04100768403717255,1.0
NR2C2,NFYC,0.0021573950000000064,104,0.29003522796439435,1.0
NR2C2,NR2C2,0.012900477,496,2.0315674745616445e-19,5.20081273487781e-16
NR2C2,NR2F1,0.01992503000000001,103,1.1340906268192654e-09,2.9032720046573195e-06
NR2C2,NR2F2,-0.006623098500000001,74,0.014768655436167188,1.0
NR2C2,NR2F6,0.013048070000000002,112,1.5521812453435042e-06,0.003973583988079371
NR2C2,NRF1,0.008204984500000005,536,6.767622064877876e-13,1.7325112486087362e-09
NR2C2,RARA,0.016661919999999997,60,0.00017804082334247,0.4557845077567232
NR2C2,RFX1,0.010005337000000003,103,4.3419596085399104e-05,0.11115416597862171
NR2C2,RFX3,0.0033801849999999974,99,0.05871996604404889,1.0
NR2C2,RXRA,0.012102787,80,9.287562773036872e-06,0.023776160698974393
NR2C2,RXRB,0.01569624,91,7.748596504452848e-06,0.01983640705139929
NR2C2,TFDP1,0.0088037515,296,7.469840930366913e-09,1.9122792781739295e-05
NR2C2,TFE3,0.007973617000000002,60,0.009800906189333332,1.0
NR2C2,THAP11,0.0063394950000000005,118,0.015529030574444873,1.0
NR2C2,USF1,0.013488206999999995,68,0.00012489603134447128,0.3197338402418465
NR2C2,YY1,0.007466950000000014,188,1.2502410093184072e-06,0.0032006169838551222
NR2C2,ZBTB33,-0.004770238999999999,66,0.14329893033774554,1.0
NR2C2,ZHX2,0.007578683499999999,100,0.01595924830461572,1.0
NR2F1,AHR,0.033877309999999994,79,4.323002730113224e-11,1.1066886989089853e-07
NR2F1,BHLHE40,0.03576516999999999,136,6.15925511963113e-20,1.5767693106255693e-16
NR2F1,CEBPA,0.0251624285,56,1.1449833878385186e-06,0.0029311574728666076
NR2F1,CEBPB,0.04459715000000003,55,1.3142391850319458e-07,0.00033644523136817814
NR2F1,CEBPG,0.032534400500000005,66,6.052361216162145e-08,0.0001549404471337509
NR2F1,CREB1,0.043238495,54,3.7014265668207694e-08,9.47565201106117e-05
NR2F1,CREM,0.03115864500000001,140,1.1457554333656992e-19,2.93313390941619e-16
NR2F1,CTCF,0.037749069999999996,267,6.4437527568417645e-37,1.6496007057514916e-33
NR2F1,ELF1,0.0372336,229,1.083976535874681e-32,2.774979931839184e-29
NR2F1,ELF3,0.040699425,64,5.375461830957989e-12,1.3761182287252452e-08
NR2F1,ERF,0.032149515000000004,95,2.028782900103882e-15,5.193684224265938e-12
NR2F1,ETS1,0.021116982999999992,148,3.3206032168604616e-11,8.500744235162781e-08
NR2F1,ETV4,0.029089792499999996,218,4.8439772698482515e-27,1.2400581810811524e-23
NR2F1,ETV5,0.03312128499999999,340,4.538193227457514e-44,1.1617774662291237e-40
NR2F1,GABPA,0.03043294,236,4.089665454992904e-26,1.0469543564781834e-22
NR2F1,HBP1,0.035796066,89,2.2079224243078816e-15,5.652281406228177e-12
NR2F1,HNF1A,0.02084004199999999,109,2.0938234932964817e-08,5.360188142838993e-05
NR2F1,HNF4A,0.040904464999999994,704,7.421744153358719e-104,1.899966503259832e-100
NR2F1,HNF4G,0.041892022999999994,616,5.7606231246105444e-95,1.4747195199002994e-91
NR2F1,KLF16,0.030132080000000006,99,2.6419657194855312e-12,6.76343224188296e-09
NR2F1,MAX,0.0441724035,288,3.301303252088372e-47,8.451336325346232e-44
NR2F1,MLX,0.035728414,188,1.8178833225109388e-23,4.6537813056280034e-20
NR2F1,MXI1,0.0337666175,58,8.759695565021231e-12,2.242482064645435e-08
NR2F1,NFE2L2,0.039190479999999986,59,5.6246177479797165e-05,0.14399021434828074
NR2F1,NFIA,0.04290814699999999,230,2.8720353872059392e-36,7.352410591247205e-33
NR2F1,NFIL3,0.024731949000000003,56,3.356958773511226e-07,0.0008593814460188737
NR2F1,NFYC,0.01738593999999999,95,8.112267661906836e-05,0.20767405214481502
NR2F1,NR2C2,0.01992498000000001,103,1.1340895065270585e-09,2.9032691367092695e-06
NR2F1,NR2F1,0.066324254,852,2.4293487939701136e-186,6.21913291256349e-183
NR2F1,NR2F2,0.022285053,472,5.389871130074897e-43,1.3798070092991735e-39
NR2F1,NR2F6,0.04732024000000001,723,8.827397629340607e-124,2.2598137931111954e-120
NR2F1,NRF1,0.0367006,293,5.712478071846039e-45,1.462394386392586e-41
