peak_weight,footprint_weight,global_std_weight,read_frac_type,read_type,rho,pval,read_ct
-0.8,2.0,2,defined,bound,0.18901975721613506,1.5295068823022907e-17,355294
-0.7,0.0,2,defined,bound,0.18897306471013495,1.5581058129067372e-17,240492
-0.7,-0.1,2,defined,bound,0.18835120760418872,1.9931943402681608e-17,240298
-0.8,1.4,2,defined,bound,0.1804144104315274,4.2881885003046146e-16,328791
-0.8,1.5,2,defined,bound,0.17940782457551652,6.266584434221884e-16,328948
-0.8,1.6,2,defined,bound,0.17940782457551652,6.266584434221884e-16,328948
-0.8,1.7,2,defined,bound,0.17940782457551652,6.266584434221884e-16,328948
-0.8,1.2,2,defined,bound,0.17928864851627974,6.553513270253242e-16,327260
-0.8,1.3,2,defined,bound,0.17928864851627974,6.553513270253242e-16,327260
-0.7,-0.2,2,defined,bound,0.1697286407326295,2.1511608546087784e-14,229258
-0.8,1.1,2,defined,bound,0.164339973781954,1.4114723279530003e-13,316084
-0.8,1.0,2,defined,bound,0.163844327538266,1.6728821208624903e-13,315506
-0.8,0.8,2,defined,bound,0.16362994786144572,1.8001644660627348e-13,315429
-0.8,0.9,2,defined,bound,0.16362994786144572,1.8001644660627348e-13,315429
-0.7,-0.3,2,defined,bound,0.16251746505632517,2.62961494788193e-13,225611
-0.8,0.7,2,defined,bound,0.16038972048607333,5.388682665112926e-13,292352
-0.8,0.6,2,defined,bound,0.159390438062719,7.522760974418394e-13,292104
-0.7,-0.4,2,defined,bound,0.15917908007282652,8.070602848998137e-13,224146
-0.7,-1.0,2,defined,bound,0.1586746471778494,9.541142291731457e-13,222015
-0.7,-0.9,2,defined,bound,0.1586746471778494,9.541142291731457e-13,222015
-0.7,-0.8,2,defined,bound,0.1586746471778494,9.541142291731457e-13,222015
-0.7,-0.7,2,defined,bound,0.1586746471778494,9.541142291731457e-13,222015
-0.7,-0.6,2,defined,bound,0.1586746471778494,9.541142291731457e-13,222015
-0.7,-0.5,2,defined,bound,0.1585183542384091,1.0047924966912493e-12,223232
-0.8,0.2,2,defined,bound,0.15847023988623665,1.020918408665196e-12,268727
-0.8,0.3,2,defined,bound,0.15847023988623665,1.020918408665196e-12,268727
-0.8,0.1,2,defined,bound,0.15725433175806025,1.5241429038498921e-12,268289
-0.8,0.5,2,defined,bound,0.15345301528226515,5.2282644947000405e-12,289519
-0.8,0.4,2,defined,bound,0.1529883329458756,6.065822281342404e-12,289453
-0.8,0.0,2,defined,bound,0.14161076870985648,2.0025174654622744e-10,251264
-0.8,-0.1,2,defined,bound,0.14122774865774182,2.2421277708519233e-10,251062
-0.9,1.8,2,defined,bound,0.1287551540772102,7.533700529151526e-09,367694
-0.9,1.9,2,defined,bound,0.1287551540772102,7.533700529151526e-09,367694
-0.9,2.0,2,defined,bound,0.12872432253354596,7.596422215197389e-09,367698
-0.8,-0.2,2,defined,bound,0.12386717886982093,2.737292058114324e-08,239599
-0.9,1.4,2,defined,bound,0.1233163277556147,3.156007738299663e-08,340914
-0.9,1.5,2,defined,bound,0.12227816179149376,4.120145888750228e-08,341071
-0.9,1.6,2,defined,bound,0.12227816179149376,4.120145888750228e-08,341071
-0.9,1.7,2,defined,bound,0.12227816179149376,4.120145888750228e-08,341071
-0.9,1.2,2,defined,bound,0.12213509978987228,4.273581379646288e-08,339365
-0.9,1.3,2,defined,bound,0.12213509978987228,4.273581379646288e-08,339365
-0.8,-0.3,2,defined,bound,0.11615681610124726,1.8977490500920496e-07,235794
-0.8,-1.0,2,defined,bound,0.11299050358236531,4.0591888393406293e-07,231800
-0.8,-0.9,2,defined,bound,0.11299050358236531,4.0591888393406293e-07,231800
-0.8,-0.8,2,defined,bound,0.11299050358236531,4.0591888393406293e-07,231800
-0.8,-0.7,2,defined,bound,0.11299050358236531,4.0591888393406293e-07,231800
-0.8,-0.6,2,defined,bound,0.11299050358236531,4.0591888393406293e-07,231800
-0.8,-0.4,2,defined,bound,0.11297263159664236,4.076412755064155e-07,234227
-0.8,-0.5,2,defined,bound,0.11251665163450056,4.5404694793017104e-07,233156
-0.9,0.2,2,defined,bound,0.10704561627983986,1.6023836608211168e-06,279754
-0.9,0.3,2,defined,bound,0.10704561627983986,1.6023836608211168e-06,279754
-0.9,1.1,2,defined,bound,0.10603648014132708,2.0088239308050755e-06,328085
-0.9,0.7,2,defined,bound,0.10587952021223711,2.0803319052947774e-06,303971
-0.9,0.1,2,defined,bound,0.10587194696184128,2.0838432018344585e-06,279294
-0.9,1.0,2,defined,bound,0.10532792112510841,2.3515147873925848e-06,327462
-0.9,0.8,2,defined,bound,0.10519865965311359,2.4198029670856854e-06,327384
-0.9,0.9,2,defined,bound,0.10519865965311359,2.4198029670856854e-06,327384
-0.9,0.6,2,defined,bound,0.10503370588150113,2.509713535346355e-06,303714
-1.0,1.8,2,defined,bound,0.10326300802096035,3.7001642744699304e-06,373697
-1.0,1.9,2,defined,bound,0.10326300802096035,3.7001642744699304e-06,373697
-1.0,2.0,2,defined,bound,0.1032305069010146,3.726406867211608e-06,373701
-1.0,1.4,2,defined,bound,0.10059741128972295,6.560258580841211e-06,346872
-1.0,1.5,2,defined,bound,0.09954840665218705,8.186810945570372e-06,347040
-1.0,1.6,2,defined,bound,0.09954840665218705,8.186810945570372e-06,347040
-1.0,1.7,2,defined,bound,0.09954840665218705,8.186810945570372e-06,347040
-0.9,0.5,2,defined,bound,0.09943305932768333,8.387535442664112e-06,301051
-1.0,1.2,2,defined,bound,0.09936366027709949,8.510557491183464e-06,345320
-1.0,1.3,2,defined,bound,0.09936366027709949,8.510557491183464e-06,345320
-0.9,0.4,2,defined,bound,0.09894933794374995,9.28164486868634e-06,300968
-0.9,0.0,2,defined,bound,0.0914130098645487,4.237518310861053e-05,261820
-0.9,-0.1,2,defined,bound,0.09103150657619755,4.562546347439321e-05,261614
-1.0,0.2,2,defined,bound,0.08719316837026148,9.446061822164293e-05,285428
-1.0,0.3,2,defined,bound,0.08719316837026148,9.446061822164293e-05,285428
-1.0,0.1,2,defined,bound,0.08578520362083975,0.00012247682096409298,284942
-1.0,0.7,2,defined,bound,0.08504152139868192,0.00014026867742337608,309807
-1.0,0.6,2,defined,bound,0.08437540888502652,0.0001582440445766884,309533
-1.0,1.1,2,defined,bound,0.083767551783799,0.00017651766078478643,334014
-1.0,1.0,2,defined,bound,0.0828976741351068,0.00020614198586791618,333379
-1.0,0.8,2,defined,bound,0.08279893563778351,0.0002097849174276846,333297
-1.0,0.9,2,defined,bound,0.08279893563778351,0.0002097849174276846,333297
-1.0,0.5,2,defined,bound,0.0791472832125673,0.0003957225553823958,306851
-1.0,0.4,2,defined,bound,0.07864284696282539,0.00043110884869332073,306768
-0.9,-0.2,2,defined,bound,0.07462932576939593,0.0008374918481469019,249794
-1.0,0.0,2,defined,bound,0.07166207869945666,0.0013415234702134004,267345
-1.0,-0.1,2,defined,bound,0.07133499668530961,0.001411588678924091,267123
-0.9,-0.3,2,defined,bound,0.06816472342316308,0.0022879471627658995,245812
-0.9,-1.0,2,defined,bound,0.066998917253308,0.0027195555789289384,241501
-0.9,-0.9,2,defined,bound,0.066998917253308,0.0027195555789289384,241501
-0.9,-0.8,2,defined,bound,0.066998917253308,0.0027195555789289384,241501
-0.9,-0.7,2,defined,bound,0.066998917253308,0.0027195555789289384,241501
-0.9,-0.6,2,defined,bound,0.066998917253308,0.0027195555789289384,241501
-0.9,-0.5,2,defined,bound,0.06594164011954941,0.0031739602283662335,242986
-0.9,-0.4,2,defined,bound,0.06560330139924116,0.0033333613664774274,244126
-1.0,-0.2,2,defined,bound,0.055837174633551985,0.012507185005031627,255233
-1.0,-1.0,2,defined,bound,0.050335415858915836,0.024379971113130283,246597
-1.0,-0.9,2,defined,bound,0.050335415858915836,0.024379971113130283,246597
-1.0,-0.8,2,defined,bound,0.050335415858915836,0.024379971113130283,246597
-1.0,-0.7,2,defined,bound,0.050335415858915836,0.024379971113130283,246597
-1.0,-0.6,2,defined,bound,0.050335415858915836,0.024379971113130283,246597
-1.0,-0.3,2,defined,bound,0.0501234824723749,0.024987371592335057,251169
-1.0,-0.5,2,defined,bound,0.048101667044727035,0.03147049804306984,248200
-1.0,-0.4,2,defined,bound,0.04732019590265499,0.0343375038084209,249410
-2.0,0.2,2,defined,bound,-0.012190387357745995,0.5858566113235828,303067
-2.0,0.3,2,defined,bound,-0.012190387357745995,0.5858566113235828,303067
-1.9,0.2,2,defined,bound,-0.012190387357745995,0.5858566113235828,303067
-1.9,0.3,2,defined,bound,-0.012190387357745995,0.5858566113235828,303067
-1.8,0.2,2,defined,bound,-0.012190387357745995,0.5858566113235828,303067
-1.8,0.3,2,defined,bound,-0.012190387357745995,0.5858566113235828,303067
-1.7,0.2,2,defined,bound,-0.012190387357745995,0.5858566113235828,303067
-1.7,0.3,2,defined,bound,-0.012190387357745995,0.5858566113235828,303067
-1.6,0.2,2,defined,bound,-0.012190387357745995,0.5858566113235828,303067
-1.6,0.3,2,defined,bound,-0.012190387357745995,0.5858566113235828,303067
-1.5,0.2,2,defined,bound,-0.012190387357745995,0.5858566113235828,303067
-1.5,0.3,2,defined,bound,-0.012190387357745995,0.5858566113235828,303067
-1.4,0.2,2,defined,bound,-0.012190387357745995,0.5858566113235828,303067
-1.4,0.3,2,defined,bound,-0.012190387357745995,0.5858566113235828,303067
-1.3,0.2,2,defined,bound,-0.012190387357745995,0.5858566113235828,303067
-1.3,0.3,2,defined,bound,-0.012190387357745995,0.5858566113235828,303067
-1.2,0.2,2,defined,bound,-0.012190387357745995,0.5858566113235828,303067
-1.2,0.3,2,defined,bound,-0.012190387357745995,0.5858566113235828,303067
-1.1,0.2,2,defined,bound,-0.012190387357745995,0.5858566113235828,303067
-1.1,0.3,2,defined,bound,-0.012190387357745995,0.5858566113235828,303067
-2.0,0.1,2,defined,bound,-0.012790606908852828,0.5675393941548985,302545
-1.9,0.1,2,defined,bound,-0.012790606908852828,0.5675393941548985,302545
-1.8,0.1,2,defined,bound,-0.012790606908852828,0.5675393941548985,302545
-1.7,0.1,2,defined,bound,-0.012790606908852828,0.5675393941548985,302545
-1.6,0.1,2,defined,bound,-0.012790606908852828,0.5675393941548985,302545
-1.5,0.1,2,defined,bound,-0.012790606908852828,0.5675393941548985,302545
-1.4,0.1,2,defined,bound,-0.012790606908852828,0.5675393941548985,302545
-1.3,0.1,2,defined,bound,-0.012790606908852828,0.5675393941548985,302545
-1.2,0.1,2,defined,bound,-0.012790606908852828,0.5675393941548985,302545
-1.1,0.1,2,defined,bound,-0.012790606908852828,0.5675393941548985,302545
-2.0,0.0,2,defined,bound,-0.0226143199592464,0.3120929550445738,284169
-1.9,0.0,2,defined,bound,-0.0226143199592464,0.3120929550445738,284169
-1.8,0.0,2,defined,bound,-0.0226143199592464,0.3120929550445738,284169
-1.7,0.0,2,defined,bound,-0.0226143199592464,0.3120929550445738,284169
-1.6,0.0,2,defined,bound,-0.0226143199592464,0.3120929550445738,284169
-1.5,0.0,2,defined,bound,-0.0226143199592464,0.3120929550445738,284169
-1.4,0.0,2,defined,bound,-0.0226143199592464,0.3120929550445738,284169
-1.3,0.0,2,defined,bound,-0.0226143199592464,0.3120929550445738,284169
-1.2,0.0,2,defined,bound,-0.0226143199592464,0.3120929550445738,284169
-1.1,0.0,2,defined,bound,-0.0226143199592464,0.3120929550445738,284169
-2.0,-0.1,2,defined,bound,-0.02268212043891129,0.3106440600829082,283939
-1.9,-0.1,2,defined,bound,-0.02268212043891129,0.3106440600829082,283939
-1.8,-0.1,2,defined,bound,-0.02268212043891129,0.3106440600829082,283939
-1.7,-0.1,2,defined,bound,-0.02268212043891129,0.3106440600829082,283939
-1.6,-0.1,2,defined,bound,-0.02268212043891129,0.3106440600829082,283939
-1.5,-0.1,2,defined,bound,-0.02268212043891129,0.3106440600829082,283939
-1.4,-0.1,2,defined,bound,-0.02268212043891129,0.3106440600829082,283939
-1.3,-0.1,2,defined,bound,-0.02268212043891129,0.3106440600829082,283939
-1.2,-0.1,2,defined,bound,-0.02268212043891129,0.3106440600829082,283939
-1.1,-0.1,2,defined,bound,-0.02268212043891129,0.3106440600829082,283939
-2.0,0.7,2,defined,bound,-0.02435187720369419,0.2763613688303816,328391
-1.9,0.7,2,defined,bound,-0.02435187720369419,0.2763613688303816,328391
-1.8,0.7,2,defined,bound,-0.02435187720369419,0.2763613688303816,328391
-1.7,0.7,2,defined,bound,-0.02435187720369419,0.2763613688303816,328391
-1.6,0.7,2,defined,bound,-0.02435187720369419,0.2763613688303816,328391
-1.5,0.7,2,defined,bound,-0.02435187720369419,0.2763613688303816,328391
-1.4,0.7,2,defined,bound,-0.02435187720369419,0.2763613688303816,328391
-1.3,0.7,2,defined,bound,-0.02435187720369419,0.2763613688303816,328391
-1.2,0.7,2,defined,bound,-0.02435187720369419,0.2763613688303816,328391
-1.1,0.7,2,defined,bound,-0.02435187720369419,0.2763613688303816,328391
-2.0,0.6,2,defined,bound,-0.025052887569194406,0.26276724498329396,328073
-1.9,0.6,2,defined,bound,-0.025052887569194406,0.26276724498329396,328073
-1.8,0.6,2,defined,bound,-0.025052887569194406,0.26276724498329396,328073
-1.7,0.6,2,defined,bound,-0.025052887569194406,0.26276724498329396,328073
-1.6,0.6,2,defined,bound,-0.025052887569194406,0.26276724498329396,328073
-1.5,0.6,2,defined,bound,-0.025052887569194406,0.26276724498329396,328073
-1.4,0.6,2,defined,bound,-0.025052887569194406,0.26276724498329396,328073
-1.3,0.6,2,defined,bound,-0.025052887569194406,0.26276724498329396,328073
-1.2,0.6,2,defined,bound,-0.025052887569194406,0.26276724498329396,328073
-1.1,0.6,2,defined,bound,-0.025052887569194406,0.26276724498329396,328073
-2.0,0.5,2,defined,bound,-0.02947266166864681,0.18766449123324708,325251
-1.9,0.5,2,defined,bound,-0.02947266166864681,0.18766449123324708,325251
-1.8,0.5,2,defined,bound,-0.02947266166864681,0.18766449123324708,325251
-1.7,0.5,2,defined,bound,-0.02947266166864681,0.18766449123324708,325251
-1.6,0.5,2,defined,bound,-0.02947266166864681,0.18766449123324708,325251
-1.5,0.5,2,defined,bound,-0.02947266166864681,0.18766449123324708,325251
-1.4,0.5,2,defined,bound,-0.02947266166864681,0.18766449123324708,325251
-1.3,0.5,2,defined,bound,-0.02947266166864681,0.18766449123324708,325251
-1.2,0.5,2,defined,bound,-0.02947266166864681,0.18766449123324708,325251
-1.1,0.5,2,defined,bound,-0.02947266166864681,0.18766449123324708,325251
-2.0,0.4,2,defined,bound,-0.029831480125868292,0.1823457797335368,325163
-1.9,0.4,2,defined,bound,-0.029831480125868292,0.1823457797335368,325163
-1.8,0.4,2,defined,bound,-0.029831480125868292,0.1823457797335368,325163
-1.7,0.4,2,defined,bound,-0.029831480125868292,0.1823457797335368,325163
-1.6,0.4,2,defined,bound,-0.029831480125868292,0.1823457797335368,325163
-1.5,0.4,2,defined,bound,-0.029831480125868292,0.1823457797335368,325163
-1.4,0.4,2,defined,bound,-0.029831480125868292,0.1823457797335368,325163
-1.3,0.4,2,defined,bound,-0.029831480125868292,0.1823457797335368,325163
-1.2,0.4,2,defined,bound,-0.029831480125868292,0.1823457797335368,325163
-1.1,0.4,2,defined,bound,-0.029831480125868292,0.1823457797335368,325163
-2.0,-0.2,2,defined,bound,-0.034072060257510854,0.1276990490771307,271605
-1.9,-0.2,2,defined,bound,-0.034072060257510854,0.1276990490771307,271605
-1.8,-0.2,2,defined,bound,-0.034072060257510854,0.1276990490771307,271605
-1.7,-0.2,2,defined,bound,-0.034072060257510854,0.1276990490771307,271605
-1.6,-0.2,2,defined,bound,-0.034072060257510854,0.1276990490771307,271605
-1.5,-0.2,2,defined,bound,-0.034072060257510854,0.1276990490771307,271605
-1.4,-0.2,2,defined,bound,-0.034072060257510854,0.1276990490771307,271605
-1.3,-0.2,2,defined,bound,-0.034072060257510854,0.1276990490771307,271605
-1.2,-0.2,2,defined,bound,-0.034072060257510854,0.1276990490771307,271605
-1.1,-0.2,2,defined,bound,-0.034072060257510854,0.1276990490771307,271605
-2.0,-1.0,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-2.0,-0.9,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-2.0,-0.8,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-2.0,-0.7,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-2.0,-0.6,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.9,-1.0,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.9,-0.9,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.9,-0.8,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.9,-0.7,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.9,-0.6,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.8,-1.0,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.8,-0.9,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.8,-0.8,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.8,-0.7,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.8,-0.6,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.7,-1.0,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.7,-0.9,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.7,-0.8,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.7,-0.7,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.7,-0.6,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.6,-1.0,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.6,-0.9,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.6,-0.8,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.6,-0.7,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.6,-0.6,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.5,-1.0,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.5,-0.9,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.5,-0.8,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.5,-0.7,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.5,-0.6,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.4,-1.0,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.4,-0.9,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.4,-0.8,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.4,-0.7,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.4,-0.6,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.3,-1.0,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.3,-0.9,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.3,-0.8,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.3,-0.7,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.3,-0.6,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.2,-1.0,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.2,-0.9,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.2,-0.8,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.2,-0.7,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.2,-0.6,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.1,-1.0,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.1,-0.9,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.1,-0.8,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.1,-0.7,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-1.1,-0.6,2,defined,bound,-0.03492433819908089,0.1184379541309265,262152
-2.0,-0.3,2,defined,bound,-0.037487788088146574,0.09372921206045245,267224
-1.9,-0.3,2,defined,bound,-0.037487788088146574,0.09372921206045245,267224
-1.8,-0.3,2,defined,bound,-0.037487788088146574,0.09372921206045245,267224
-1.7,-0.3,2,defined,bound,-0.037487788088146574,0.09372921206045245,267224
-1.6,-0.3,2,defined,bound,-0.037487788088146574,0.09372921206045245,267224
-1.5,-0.3,2,defined,bound,-0.037487788088146574,0.09372921206045245,267224
-1.4,-0.3,2,defined,bound,-0.037487788088146574,0.09372921206045245,267224
-1.3,-0.3,2,defined,bound,-0.037487788088146574,0.09372921206045245,267224
-1.2,-0.3,2,defined,bound,-0.037487788088146574,0.09372921206045245,267224
-1.1,-0.3,2,defined,bound,-0.037487788088146574,0.09372921206045245,267224
-2.0,-0.5,2,defined,bound,-0.03766703817995461,0.09216898349528042,263884
-1.9,-0.5,2,defined,bound,-0.03766703817995461,0.09216898349528042,263884
-1.8,-0.5,2,defined,bound,-0.03766703817995461,0.09216898349528042,263884
-1.7,-0.5,2,defined,bound,-0.03766703817995461,0.09216898349528042,263884
-1.6,-0.5,2,defined,bound,-0.03766703817995461,0.09216898349528042,263884
-1.5,-0.5,2,defined,bound,-0.03766703817995461,0.09216898349528042,263884
-1.4,-0.5,2,defined,bound,-0.03766703817995461,0.09216898349528042,263884
-1.3,-0.5,2,defined,bound,-0.03766703817995461,0.09216898349528042,263884
-1.2,-0.5,2,defined,bound,-0.03766703817995461,0.09216898349528042,263884
-1.1,-0.5,2,defined,bound,-0.03766703817995461,0.09216898349528042,263884
-2.0,1.2,2,defined,bound,-0.03784199732884818,0.09066627548957576,364704
-2.0,1.3,2,defined,bound,-0.03784199732884818,0.09066627548957576,364704
-1.9,1.2,2,defined,bound,-0.03784199732884818,0.09066627548957576,364704
-1.9,1.3,2,defined,bound,-0.03784199732884818,0.09066627548957576,364704
-1.8,1.2,2,defined,bound,-0.03784199732884818,0.09066627548957576,364704
-1.8,1.3,2,defined,bound,-0.03784199732884818,0.09066627548957576,364704
-1.7,1.2,2,defined,bound,-0.03784199732884818,0.09066627548957576,364704
-1.7,1.3,2,defined,bound,-0.03784199732884818,0.09066627548957576,364704
-1.6,1.2,2,defined,bound,-0.03784199732884818,0.09066627548957576,364704
-1.6,1.3,2,defined,bound,-0.03784199732884818,0.09066627548957576,364704
-1.5,1.2,2,defined,bound,-0.03784199732884818,0.09066627548957576,364704
-1.5,1.3,2,defined,bound,-0.03784199732884818,0.09066627548957576,364704
-1.4,1.2,2,defined,bound,-0.03784199732884818,0.09066627548957576,364704
-1.4,1.3,2,defined,bound,-0.03784199732884818,0.09066627548957576,364704
-1.3,1.2,2,defined,bound,-0.03784199732884818,0.09066627548957576,364704
-1.3,1.3,2,defined,bound,-0.03784199732884818,0.09066627548957576,364704
-1.2,1.2,2,defined,bound,-0.03784199732884818,0.09066627548957576,364704
-1.2,1.3,2,defined,bound,-0.03784199732884818,0.09066627548957576,364704
-1.1,1.2,2,defined,bound,-0.03784199732884818,0.09066627548957576,364704
-1.1,1.3,2,defined,bound,-0.03784199732884818,0.09066627548957576,364704
-2.0,1.4,2,defined,bound,-0.038427447055723186,0.08578059281069415,366325
-1.9,1.4,2,defined,bound,-0.038427447055723186,0.08578059281069415,366325
-1.8,1.4,2,defined,bound,-0.038427447055723186,0.08578059281069415,366325
-1.7,1.4,2,defined,bound,-0.038427447055723186,0.08578059281069415,366325
-1.6,1.4,2,defined,bound,-0.038427447055723186,0.08578059281069415,366325
-1.5,1.4,2,defined,bound,-0.038427447055723186,0.08578059281069415,366325
-1.4,1.4,2,defined,bound,-0.038427447055723186,0.08578059281069415,366325
-1.3,1.4,2,defined,bound,-0.038427447055723186,0.08578059281069415,366325
-1.2,1.4,2,defined,bound,-0.038427447055723186,0.08578059281069415,366325
-1.1,1.4,2,defined,bound,-0.038427447055723186,0.08578059281069415,366325
-2.0,1.5,2,defined,bound,-0.03951291172103229,0.0772858069676529,366503
-2.0,1.6,2,defined,bound,-0.03951291172103229,0.0772858069676529,366503
-2.0,1.7,2,defined,bound,-0.03951291172103229,0.0772858069676529,366503
-1.9,1.5,2,defined,bound,-0.03951291172103229,0.0772858069676529,366503
-1.9,1.6,2,defined,bound,-0.03951291172103229,0.0772858069676529,366503
-1.9,1.7,2,defined,bound,-0.03951291172103229,0.0772858069676529,366503
-1.8,1.5,2,defined,bound,-0.03951291172103229,0.0772858069676529,366503
-1.8,1.6,2,defined,bound,-0.03951291172103229,0.0772858069676529,366503
-1.8,1.7,2,defined,bound,-0.03951291172103229,0.0772858069676529,366503
-1.7,1.5,2,defined,bound,-0.03951291172103229,0.0772858069676529,366503
-1.7,1.6,2,defined,bound,-0.03951291172103229,0.0772858069676529,366503
-1.7,1.7,2,defined,bound,-0.03951291172103229,0.0772858069676529,366503
-1.6,1.5,2,defined,bound,-0.03951291172103229,0.0772858069676529,366503
-1.6,1.6,2,defined,bound,-0.03951291172103229,0.0772858069676529,366503
-1.6,1.7,2,defined,bound,-0.03951291172103229,0.0772858069676529,366503
-1.5,1.5,2,defined,bound,-0.03951291172103229,0.0772858069676529,366503
-1.5,1.6,2,defined,bound,-0.03951291172103229,0.0772858069676529,366503
-1.5,1.7,2,defined,bound,-0.03951291172103229,0.0772858069676529,366503
-1.4,1.5,2,defined,bound,-0.03951291172103229,0.0772858069676529,366503
-1.4,1.6,2,defined,bound,-0.03951291172103229,0.0772858069676529,366503
-1.4,1.7,2,defined,bound,-0.03951291172103229,0.0772858069676529,366503
-1.3,1.5,2,defined,bound,-0.03951291172103229,0.0772858069676529,366503
-1.3,1.6,2,defined,bound,-0.03951291172103229,0.0772858069676529,366503
-1.3,1.7,2,defined,bound,-0.03951291172103229,0.0772858069676529,366503
-1.2,1.5,2,defined,bound,-0.03951291172103229,0.0772858069676529,366503
-1.2,1.6,2,defined,bound,-0.03951291172103229,0.0772858069676529,366503
-1.2,1.7,2,defined,bound,-0.03951291172103229,0.0772858069676529,366503
-1.1,1.5,2,defined,bound,-0.03951291172103229,0.0772858069676529,366503
-1.1,1.6,2,defined,bound,-0.03951291172103229,0.0772858069676529,366503
-1.1,1.7,2,defined,bound,-0.03951291172103229,0.0772858069676529,366503
-2.0,-0.4,2,defined,bound,-0.039861612843460605,0.07470694490653905,265234
-1.9,-0.4,2,defined,bound,-0.039861612843460605,0.07470694490653905,265234
-1.8,-0.4,2,defined,bound,-0.039861612843460605,0.07470694490653905,265234
-1.7,-0.4,2,defined,bound,-0.039861612843460605,0.07470694490653905,265234
-1.6,-0.4,2,defined,bound,-0.039861612843460605,0.07470694490653905,265234
-1.5,-0.4,2,defined,bound,-0.039861612843460605,0.07470694490653905,265234
-1.4,-0.4,2,defined,bound,-0.039861612843460605,0.07470694490653905,265234
-1.3,-0.4,2,defined,bound,-0.039861612843460605,0.07470694490653905,265234
-1.2,-0.4,2,defined,bound,-0.039861612843460605,0.07470694490653905,265234
-1.1,-0.4,2,defined,bound,-0.039861612843460605,0.07470694490653905,265234
-2.0,1.1,2,defined,bound,-0.04446607204186436,0.04677593156931879,353191
-1.9,1.1,2,defined,bound,-0.04446607204186436,0.04677593156931879,353191
-1.8,1.1,2,defined,bound,-0.04446607204186436,0.04677593156931879,353191
-1.7,1.1,2,defined,bound,-0.04446607204186436,0.04677593156931879,353191
-1.6,1.1,2,defined,bound,-0.04446607204186436,0.04677593156931879,353191
-1.5,1.1,2,defined,bound,-0.04446607204186436,0.04677593156931879,353191
-1.4,1.1,2,defined,bound,-0.04446607204186436,0.04677593156931879,353191
-1.3,1.1,2,defined,bound,-0.04446607204186436,0.04677593156931879,353191
-1.2,1.1,2,defined,bound,-0.04446607204186436,0.04677593156931879,353191
-1.1,1.1,2,defined,bound,-0.04446607204186436,0.04677593156931879,353191
